title,name
【百年人寿绵阳中支虚报资料 被四川监管局罚款28万元】今日，保监会公布了四川监管局（2017）26号处罚决定书。四川监管局对百年人寿绵阳中支相关违法行为做出了处罚决定。经查，2016-2017年，百年人寿绵阳中支在两次举办两次产品说明会中欺骗投保人，此外，还编制、提供虚假报告、报表、文件、资料。四 ​,经营管理
"【案例讨论第八期】准驾车型不符,保险公司是否有权拒绝理赔？",噪音
【艾菲杜澎】高档礼盒装牛皮腰带<br>【10元券】券后【9.9元】<br>内部券和下单链接：http://t.cn/RHTVUXd<br>口令：￥L1SS09tx0Vq￥<br>【送手机支架+军刀+卡包+精美礼盒】月售4万多件，双层牛皮，耐用橡胶卡槽，坚硬耐磨，油边工艺，承诺360天断裂免费换新！【赠运费险】<br>------------<br>复制这条信息，打开【手机淘宝】即可领券下单#gai邓紫棋#,噪音
【ymer】小麦秸秆家用软毛牙刷10支装<br>【10元券】券后【10.9元】<br>内部券和下单链接：http://t.cn/RHTUhAJ<br>口令：￥NiKR09tjNPI￥<br>【超值10支装】小麦健康环保，竹炭丝细软毛，10支套装，经典4色，小巧刷头，手感舒适，方便旅行携带，防灰尘便携盒【赠运费险】。<br>------------<br>复制这条信息，打开【手机淘宝】即可领券下单#夫妻婚礼彩排时发生口角#,噪音
【A股喜迎开门红逾35亿元“聪明资金”进场扫货】#股市# 中国平安（601318）大单资金净流入居首，达到72478.18万元，绿地控股（600606）、万科A、中国石化（600028）、格力电器（000651）等4只个股大单资金净流入也均在4亿元以上，分别为：49337.63万元、44445.65万元、44073.29万元、40716.05万元，中国中车（601766）(36370.12万元)、平安银行（000001）(36184.63万元)、华泰证券（601688）(31790.08万元)、中国建筑（601668）(30881.42万元)等4只个股大单资金净流入也均超3亿元，其他大单资金净流入在2亿元以上的个股还有：海螺水泥（600585）(27233.05万元)、三一重工（600031）(26272.44万元)、北新建材（000786）(23169.52万元)、五粮液（000858）(22280.22万元)、潞安环能（601699）(21693.49万元)、美的集团（000333）(20679.91万元)、中欣氟材（002915）(20589.60万元)。,股市研报
【7x24小时】//【保监会：消费者选购“开门红”保险产品谨防风险】保监会近日发布关于“开门红”保险销售的风险提示@新浪财经客户端 http://t.cn/RHTGoEh ​,监管
【32种药品纳入山西省直医保门诊大病用药范围】据山西省人社厅消息，赫赛汀等32种谈判药品将纳入山西省直医疗保险门诊大额疾病用药范围管理。1月2日，山西省医保中心发布《省直职工医疗保险谈判药品使用管理规程》，详细解读了这些药品该如何使用。详情戳图↓↓↓ ​​​​,噪音
【32家医院看病不用带钱包，拿出手机一键搞定】深圳医保参保人在32家医院看病都不用带钱包，用手机就能,噪音
"【30余家互联网保险平台一年融资逾10亿元】近期，由曲速资本联合保观出品的《2017年中国互联网保险行业研究报告》（下称“报告”）显示，2017年互联网保险领域共发生融资事件34起（不含众安在线），相比上一年减少5起（2016年39起），融资金额超过10亿元，其中8起未披露融资数额。
引人注意的是，获融资的公司中，不少公司业务领域涉及互联网保险，但没有保险代理或中介相关牌照，由于业务受到限制，个别公司开展保险业务也被业内人士认为有打擦边球的嫌疑。
一家去年成立的专注互联网保险场景业务的科技公司市场部业务人员告诉记者，“现在获得一张中介牌照太难了，由于没有牌照，公司的许多业务受到掣肘。”@财经网 @经济观察报 http://t.cn/RHRTt0m",行业
【2018寿险开门红雪上加霜:监管趋严 叠加销售乱象整治】在2017年的最后一个工作日，保监会发布重磅公文《中国保监会关于组织开展人身保险治理销售乱象打击非法经营专项行动的通知》（保监人身险〔2017〕283号），直指人身险销售乱象。283号文的推出选择在了2017年的最后一个工作日下午推出，又要求保险 ​​​,监管
【2018年头两天九保险机构接13张罚单】2017年是保险行业的监管大年，保监系统全年罚单开了910张 罚金一共超过1.1亿元。2018年开年，监管层延续去年的强监管风格，新年仅两天，保监系统就开出13张行政处罚决定书，涉及9家保险机构，15名相关负责人，合计罚款350万元，其中，保险机构被罚款257万元、相关 ​,监管
【2018年度职工医疗保险缴费即将截止】根据重庆市人力资源和社会保障局、重庆市财政局《关于2018年以个人身份参加城镇职工医疗保险缴费有关问题的通知》（渝人社发〔2017〕254号）文件规定，存缴时间为2018年1月10日以前，还没有参保的人员要注意抓紧时间。 http://t.cn/RHgb72R ​,噪音
【2018年度灵活就业人员医保开始缴费  8%缴费者医保卡内划入金额将变化】①与往年一样，参保的灵活就业人员可自愿选择按8%或5%的比例缴纳基本医疗保险费，可按照半年或一年缴费。②按半年缴费者分为今年1月至3月、7月至9月两次缴纳，按一年缴费者今年1月至3月缴纳。参保人员持医保卡直接到中国工商银行 ​,噪音
【2018保险业：中国保险业前路艰辛 三大难题悬而未决】2018年，中国保险业前路艰辛，三道难题摆在面前：“开门红”难有作为，全年保费目标如何完成？“大监管”有增无减，合规成本如何控制？BATJ强势“搅局”，金融科技有何作为？1.“开门红”集体哑火。一家大型寿险公司负责人在接受《国际金融报》记 ​,监管
【2018保险业：三大难题悬而未决】2018年，中国保险业前路艰辛，三道难题摆在面前：“开门红”难有作为，全年保费目标如何完成？“大监管”有增无减，合规成本如何控制？BATJ强势“搅局”，金融科技有何作为？http://t.cn/RHWapSP ​,监管
【2017税延养老险试点失约 专家称痼疾不除落地仍难】直至2018年伊始，税延养老险试点仍未公布。尽管此前，保监会及保险公司相继表态，“保险业已基本做好税延养老险试点的准备工作”，但发令枪却迟迟未响，原因何在。作为税收优惠系列的税延养老险，落地能否带来期待中的效果，成功激发市场潜力，似乎 ​,行业
"【2017年险企增资潮退却 监管趋严和批复谨慎为主因】注册资本金多寡之于保险公司，如同发动机功率大小之于机器。扩张业务、做大规模或参与资本市场，都离不开注册资本金支持，在保险市场，业务拓展与资本金规模是成正比的。
http://t.cn/RHYXcD5 ​",监管
【2017年保监会发出37份监管函 数量超过前年一倍】保监会副主席梁涛近日表示，去年保监会在堵住监管漏洞，完善监管制度方面加大力度，保险监管制度笼子进一步织牢织密。“通过集中整治，市场乱象问题及风险得到了进一步揭示，保险机构对发现的问题积极整改，一些业务领域乱象问题得到了初步遏制。”http://t.cn/RHO8TXV,监管
【2017成保险最严监管年 925张罚单过亿罚没款】仅2017年一年保险监管部门就下发了约千张罚单和监管函，重拳出击整治行业乱象。监管密集出手、规范政策陆续实施，2017年万能险占比进一步下降，人身险长期保障型产品占比持续上升，行业在回归保障、专注本源的转型过程中取得重大进展。 ​,监管
【2017保监会罚款总额1376万 前海人寿136万罚金居榜首】2017年保监会开出的47张罚单，包括了被处罚公司、处罚金额和被处罚原因。保监会共处罚了21家保险公司和银行，罚款总额1376万。其中，前海人寿136万罚金位居榜首，中美联泰人寿、招商信诺人寿、人保财险等紧随其后。http://t.cn/RHJOe57 ​,监管
【15种情况保险不赔!】买车之后第一件事情就是选择购买车险。很多车主都以为给车投了“全险 ”就万无一失了，但事实上，在某些特定情况下，即便你投保了，车主依然得自己“买单”。给大家提个醒，到底哪些情况下保险公司是“不赔钱”的? ​​​​,噪音
"【<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_huatong-9f86617336.png"" style=""width:1em;height:1em;"" alt=""[话筒]""></span><a href='https://m.weibo.cn/n/各位闵行爷爷奶奶'>@各位闵行爷爷奶奶</a>，这里有份定制的新年礼物请您收下】<a class='k' href='https://m.weibo.cn/k/%E4%BE%BF%E6%B0%91%E4%BF%A1%E6%81%AF?from=feed'>#便民信息#</a>为积极应对人口老龄化，健全社会保障制度体系，保障失能人员基本护理需求，根据上海市相关政策，咱闵行自2018年1月1日起启动长期护理保险试点工作（简称长护险）啦！那么究竟什么是长护险，哪些人可以申请、怎么申请，又可以享 ​​​...<a href=""/status/4192792122882575"">全文</a>",噪音
"【“退保理财”骗局暗藏非法集资 警惕这三个套路】<br/>       南都讯 记者 黄玉凤　<br/>       岁末，银行揽储大战正式打响，各种理财产品发行量与收益率双双走高。然而，此时往往也是诈骗的高发节点。各种诈骗方式频频“露面”，迷惑大众。近期，有关部门发现，市场上有冒充金融监管部门、消费者协会、保险 ​​​...<a href=""/status/4191731920502777"">全文</a>",监管
【[话筒]保监会提醒：岁末年初，小心选购“开门红”保险产品】3日，保监会保险消费者权益保护局专门就一类叫做“开门红”的保险销售产品，发布了相关的风险提示。岁末年初，是保险公司销售的旺季，很多保险公司这个时候都会推出自己全年的主打产品——“开门红”。“开门红”对保险公司意义重大，销售 ​,监管
"【（分享来自 @今日头条）千龙网1月2日讯 1月2日，中国保监会山东保监局发布（鲁保监罚〔2017〕29号）行政处罚决定书，泰康人寿保险有限责任公司菏泽中心支公司（以下简称：泰康人寿菏泽中支）因非法给予客户保险合同约定以外的其他利益等行为，对公司负责人谢泉志等三人依法作 网页链接 ​		",经营管理
【（分享来自 @今日头条）i保哥经常听到有人说“保险条款太专业，我看不懂，也看不进去，买完就扔那了”。保险就是一张合同，白纸黑字的合同，里面每一个字都是跟你的利益息息相关的，扔那不看是对自己极大的不负责任。... http://t.cn/RHlJcoU ​,噪音
『保监会：保险资金设立股权投资计划不得直接或变相开展通道业务，不得开展嵌套投资 - 21财经』http://t.cn/RHmLKdg ​,监管
「以案释法」上班帮领导买早餐受伤是否构成工伤？,噪音
「以案释法」父亲忘拔钥匙，6岁女儿“开车”身亡！孩子妈把孩子爸告了，法院怎么判？,噪音
「我是保费养大的孩子！」　7年级生卖保险回馈家乡,其他相关报道
"「文军：营销铁军如何炼成」
 
今晚19:00#天雁直播间#卓越总监会客厅将迎来富德生命人寿高级总监文军，文军高级总监带领团队从最初的几十人发展到当前突破1000人队伍！从最初的100多万保费跃升至目前近6000万元保费的军团！他缔造的蓝天团队豪取了多个第一与唯一！
 
这支营销铁军是如何打造出来的？他 ​",噪音
「理财小课堂」一副漫画让你秒懂什么是“教育分期”,噪音
「开庭公告」武平法院下周有诈骗、危险驾驶等11起案件开庭，有你关注的吗？,噪音
「互动问答」关于如实告知的一些问题,噪音
「互动问答」关于旅游意外保险的一些问题,噪音
「风险提示」保监会提示：买“开门红”保险产品谨防被忽悠,监管
《中国人民银行 银监会 证监会 保监会关于规范债券市场参与者债券交易业务的通知》答记者问,监管
《中国保监会关于加快贫困地区保险市场体系建设 提升保险业保障服务能力的指导意见》答记者问,监管
《新闻精选》：<br>1、2018年A股“高歌”开门红，市场呈现普涨态势，新华社称资本市场发展新年将“更上层楼”。<br><br>2、雄安规划框架基本成熟，一批重点项目适时启动。<br><br>3、保监会称毫不动摇整治市场乱象，让监管长上牙齿,噪音
《项目公示》黑龙江省烟草公司鸡西市公司财产保险、车辆保险及专卖人员人身保险项目竞争性谈判公告,噪音
《我的坎坷律师生涯》第十三章、我的精神病院生涯 /郭国汀律师专栏,噪音
《人人都该买保险（升级版）》买保险之前你应该了解的一些知识,噪音
《吉林省医保局更新省直经办业务服务指南涉及生育补贴奖励、急诊备案等》省医保局1月3日透露，为进一步方便参保单位及参保人员解读政策和业务办理，充分享受经办调整带来的各种便利，近期，省医保局对部分业务经办服务指南进行更新完善。了解有关条件、申报材料可到省医保局网站查询。  ​,噪音
《工商时报》：2018首战　寿险保单拚升息、降保费,行业
《保险法》给保险公司保了哪些“保险”,行业
《1.3-北京、天津、辽宁实习岗位》 民生信托、嘉实基金、百度总部、方正证券、中投咨询、泰康人寿等实习岗位。http://t.cn/RHQ4B3y ​,噪音
“最严”监管年之后 中国的金融将如何发展？,监管
“中症”保障开启重疾险3.0时代？新生代“童佳保”自信十足，预计保费超千万保额过百亿,产品销售
“中国人寿财险杯”2017年度最具人气4S店评选活动开始啦,其他相关报道
“一行三会”开启“最强监管”,监管
“一带一路“战略下的国际贸易运作技巧（5月23,噪音
"“现在还有人去台湾啊“
这是我在知乎的某个提问里看到的一条回答

最近很多人都去了湾湾 几乎每个人都会至少有一次夸奖湾湾人民的热情和平易近人 我到现在没有亲自去过湾湾(苦笑 但从各种影视纪录片图片和大家的口中 我对那里的人情有算有些了解吧 心中也有自己的评价(当然是满心好评啦

那我就在想吼 我能不能成为那样的人呢
如果我是对方我会像他那样做吗

也不是说这边不好 确实是 现实所迫吧但愿
要脱贫 要发展经济 要做精明的利己主义者
确实现在“善良有罪“的事也时有发生啊 我们可能不敢以身犯险 虽然善良真的不是错 但我自己也是 我承认自己可能比以前变得冷漠了

之前在去湖滨的公交车上 我给一位奶奶让了座位 后来她就和我聊天 等到下车了 我想 说声再见吧？奇怪吗？会奇怪吧 这年头谁会说再见啊
有什么奇怪的呢 奇怪的是觉得奇怪的我们吧
所以最后我还是说了“我要下车了 奶奶再见“

希望被善良包围的同时 也要成为汇聚善良的人

ps.自己有点易燃易爆炸 反省一下
一切善良还是要在平安健康的基础上噢
好人都会一生平安的",噪音
“我买的这保险到底行不行？”，3个步骤，教你鉴定！,噪音
“退保理财”骗局：虚假收益诱导消费者：临近年末，诸多金融骗子打着各类理财旗号行骗。近日，保监会发布风险提示称，近期，有关部门发现，市场上有冒充金融监管部门、消费者协会、保险公司等名义实施“退保理财”诱骗的不法行为，骗取百姓理财资金。http://t.cn/RHW3YDM ​,监管
“穷”字怎么写？太有道理了！远离贫困，2018来保险公司上班吧！,噪音
“侨兴债”事件继续发酵，浙商财险9位高管被问责 保监会加大“双罚制”执行力度,经营管理
“强监管”压境 保险业“开门红”生变,监管
"“平安福”，无敌产品[笑而不语][笑而不语][笑而不语]有人误以为平安福只保肿瘤，再次普及一下，平安福80类重大疾病共有700种，其中癌症350多种，心肌梗塞21种，脑中风21种，良性肿瘤40种。
除了指甲和头发不得癌症外，癌症涵盖人体的所有器官。
癌症在重大疾病里的占比是74%，所交保费却只有重疾的三 ​",产品销售
“平安e生保”再升级 新增运动续保奖励,产品销售
“路虎哥”擦挂后扔一句“各人找保险”走了 遭罚1000元记12分,噪音
“夸克联盟”涉嫌非法经营 保监会提示风险警惕,经营管理
“开门红”时期监管严查销售误导 民生人寿连吃5罚单,经营管理
“开门红”拼的就是“人”？影响保费增长的核心因素将不再是增员！,产品销售
“开门红”不省心！保监会提示：防“炒停”营销，防夸大宣传,监管
“开门红”保险看清这些套路 应该怎么买？,产品销售
“即将停售”“限时限量”都是套路 保监会开年再提示保险消费陷阱,监管
“富德心速度，理赔没难度”征文活动——快速理赔暖人心，富德生命在行动,其他相关报道
“大监管”之后 险资深入实体经济做好“稳定器”,监管
“保险业务员”漫步人生路… 重庆·解放碑 ​​​,噪音
“保险超市”悄然出现，为人们带来一定程度的方便的同时，也存在着缺少具体指导及理赔困难等问题。为此，专业人士提醒人们线上投保一定要谨慎—— http://t.cn/RHW1gUV ​,产品销售
“按天买车险”被监管定性违规下架了,监管
“2017中国金融机构金牌榜金龙奖”揭晓 太平人寿获评“年度最佳寿险公司”,经营管理
[招聘] 中国人寿招聘业务专员,噪音
[招聘] 中国人寿招聘销售人员,噪音
[通知]易县医院关于城乡医保(原新农合及城镇居民)住院患者的通知,噪音
[生命“赔”伴]富德生命人寿黑龙江伊春中支快速理赔41万重疾保险金,消费服务
[沈阳晚报]沈阳灵活就业参保者大额医保补助保险费缴费标准每人每年132元,噪音
[民生人寿福建被罚59万元：年金保险产品欺骗投保人]中国保监会福建监管局今日连发5份行政处罚决定书，对民生人寿福建分公司罚款59万元，因其存在欺骗投保人等行为。福建保监局披露，民生人寿福建分公司存在下列违法行为： 一、欺骗投保人，涉及保单29件，保费收入1510000元。其中，在介绍民生富贵鑫禧 ​,经营管理
[今日限行]国家给咱大城补贴450万！专项用于农业保险保费补贴！,噪音
[公告]工银瑞信基金：工银瑞信基金管理有限公司关于增加金惠家保险代理有限公司为旗下部分基金销售机构的公告,噪音
[第一时间]新闻热搜榜·时事 保监会：选购“开门红”保险产品时要谨防风险,监管
[朝闻天下]保监会：选购“开门红”保险产品 谨防风险,监管
[保险]如何网上购买交强险？交强险网上如何购买？,噪音
[保险]交强险单号怎么查询？如何查询交强险单号？,噪音
[保险]个人意外险怎么买？如何购买个人意外险？,噪音
[保险]2018养老险最新消息：准备期长达10年 税延养老险试点爽约,行业
[保险]2018税延型养老险最新消息：税延型养老险“爽约” 试点依然没有,行业
[安徽]关于加强当前蔬菜生产抗灾保供应的紧急通知,噪音
@中信银行信用卡 不是金刚钻，别揽瓷器活。9积分活动，不仅抬高了门槛，连基本权益都保障不了了！有了权益还要抢兑，服务器还差，等了五分钟进去，连航空意外险都全部兑完的节奏，这么少的名额，你们究竟是准备干嘛呀？那不如早点说刷卡要一万一次才给权益不就得了吗？ ​,噪音
@中国平安  这个事怎么讲？真如这位所言，有欺诈嫌疑么？,消费服务
"@御姐范末夏
1北京土著 110104（宣武）88年生人 射手座 身高182cm 体重78kg 无不良嗜好 不抽烟 不喝酒 不去夜店酒吧等场所 喜欢干净

2 在律师事务所工作  律师  有独立住房（南二环 ）有车  独生子女 家人健康 有医疗保险退休金  好沟通 没那么多事儿

3本人性格随和 不大男子主义 关键时刻绝对北 ​",噪音
"@所有人
㊙你的平安保单有6个月吗？
㊙你想知道在平安可以贷多少吗？
?  无需门店申请?
?  无需携带资料?
?  只需手机操作?
?  5分钟出额度?
?  最快20分钟下款?
?视频签约通过就放款，不用排队签约。
? 感恩30年 答谢平安寿险新老客户。
?全线上审批只在平安 ​​​",产品销售
@平安车险 @平安保险 @平安财险 昨天晚上有买平安车险的车主占用了我的充电车位，打平安电话让通知车主，平安电话说车主没有留电话，车主来后说有给平安留过电话，说没有留电话就买不了保险。请问平安你们的服务就这么好的吗？不信可以索要电话录音。 ​,消费服务
@华商报 @爆料弟 @香港商報網 @香港文匯網 @腾讯新闻 @新V浪微视界 @媒体印象 来，继续出来吹嘘中国的医疗保险覆盖率多少了，社会保障怎么样了……[怒],噪音
"@大熊湖的冬天 @大熊湖的春天

安联境外旅游意外险，银联白金卡五折优惠活动，持续到2018年12月31日。 ​",产品销售
"@大熊湖的春天 @大熊湖的冬天

有群友问我，这个怎么看：http://t.cn/RHQioRa

按照我的理解，这个不是医疗保险，这个是团购医疗费用。就是提前支付医疗费用，然后保险公司去谈判，以保险公司的强大议价能力，要求打折。保险公司和中介收取一部分佣金，完全类似于返利网。

如果国际病人自己去跟美国 ​​​",噪音
"@大熊湖的春天 @大熊湖的冬天

买保险没有别的诀窍：
1.  根据收入确定预算
2. 多要几家产品的保险计划书，货比三家
3. 不要信保险经纪人一个字
4. 买国内保险产品的都是傻瓜（汽车险除外）

平安保险，是中国最有狼性的公司，我这辈子不会碰它的任何产品。

老子的钱，老子想怎么花就怎么花，傻逼少 ​",产品销售
"?平安普惠?专业银行贷款?助你一臂之力?
? 全款车? 贷5-15万不押车不押证
? 按揭房? 贷5-15万不抵押
? 保险保单? 贷年交保费10-30倍不押保单，保单继续生效
? 营业执照? 贷5-15万无抵押无担保
? 打卡工资? 贷5-8万需提供工作收入证明
放款1-3天放款！
?平 ​​​",产品销售
"?孩子的保险，现在不买，他长大了自己也得买。中间二十多年的风险都由父母承担，且保费贵了几倍！
?自己的保险，现在不买，孩子长大会想办法给我们买。那时候保费贵几倍，由于身体健康问题，还不一定能买！
?父母没保险，儿女就得打拼赚钱，因为医疗费比保费贵百倍！
健康中国、远离贫困，从 ​",噪音
"?【汉后阿胶糕•的㊙️密】[得意]
1⃣️一盒一码：每盒都有防伪查询码，以防假冒。
2⃣️保险公司承保：中国人民财产保险股份有限公司500万质量承保。
3⃣️工号码：每盒都有一个工号能够追本溯源它的质量。
4⃣️®️：汉后注册商标®。
5⃣️公司5盒代发，不用压货，?日期保证最新。
6⃣️东阿原产，真正的好阿胶来自东阿。
汉后阿胶糕，真正的品质、地道工艺，做老百姓吃得起的阿胶糕！",噪音
"?? Allianz 安联理赔 ??
??‍?一年前5000多保费的保单，一年后变成了21万多的理赔款！后续还有60多万的医疗费可以报销。一年前健康能干的中年男人，一年后却突然躺在了ICU，生命垂危。风险和意外谁都没办法预测，安全感只能来自于你给自己的保障 ❤️ ​",产品销售
"? ? ? ? 招聘招聘招聘? ? ?
转介绍有礼送???
年龄：25-45岁
学历：高中以上学历
待遇：
大专及以上学历优才主管培养计划
5100元津贴加佣金，工资不封顶
工作内容：
贷款，车险，寿险，信用卡，股票，
基金，信托，好车、好房等金融类工作。
欢迎亲朋好友自荐或推荐 ​​​",噪音
//<a href='https://m.weibo.cn/n/未樱弱爆了求幸运A'>@未樱弱爆了求幸运A</a>:保险//<a href='https://m.weibo.cn/n/鸽不鸽呢'>@鸽不鸽呢</a>:保险//<a href='https://m.weibo.cn/n/板房蒋阿姨'>@板房蒋阿姨</a>:我的顺序是：国家医保（get）、大病医疗险（get）、意外险（get）【这两个都比较便宜一年几百块】、重疾险、寿险（重疾买完再说）。先大人后小孩，先保经济支柱。,噪音
//@鄢烈山://@独行真谏:金融秩序是指在有关金融方面的法律调整、规范之下形成的法律秩序，是由以下几个组成部分构成的统一体，包括股票发行交易秩序、债券发行交易秩序、基金发行交易秩序、保险管理秩序、他们都建立在严格的法律制度监管、保护、保密框架内。,监管
//@任仁雄:这牛吹得，压力好大[允悲]//@曲阜王老吉:好的观点非常值得回味、谨记//@海龟雄://@任仁雄:道指是US30，由于没有中证30或CN30，上证50最有可能复制道指。茅台最可能复制菲莫；保费投资模式中国平安最像伯克希尔，但投资能力可能腾讯比平安更像伯克希尔。留待很久后自我验证[作揖][拳头],噪音
//@南洋客NJ:开放保险市场，引进国外保险公司！//@子夜读味: 20年前的保险都不认了呢，何况你孙子75岁时，说的是骗，实际就是抢。//@真多事啊恩: 骗骗骗//@号谓贤:一盘棋的套路，庙堂内外皆然//@-诗人郭延: //@股股生威KO: 【中国人寿：保费收入首次突破5000亿元人民币】云财经讯，,消费服务
//@库布里克的豆汁:我只知道群体是无脑的……还把一个公司的创造力和发展力都押在群体上，真的想多了，如果这种模式可以的话，保险公司和理发店早就独立成国家了。有些人被洗脑了真是怎么都揪不回来，已经魔怔了//@屠龙的胭脂井: 感觉原po和很多钱宝粉缺乏基本经济财务知识。。。一言难尽[允悲],噪音
//@板房蒋阿姨:再推荐一下，我昨晚看到很晚，早上起来眼睛都有点肿。PS：看看寿险、重疾和医疗等险种，就会发现相同年龄，男人患病的几率比女人大，寿命比女人短，保费比女人高，呵呵~[doge],噪音
"*美国的人均教育投入超过中国的10倍，但教育投入并不是越高越好，既要看效果，也要看由谁负担。

对普通美国人而言，教育负担是极重的。为了上大学，美国学生普遍需要贷款。全美有4400万人共欠下了1.4万亿美元的助学贷款（这个数值甚至超过了中国2012年的个人住房贷款余额），每年约有11%的学生因无力偿还助学贷款宣布破产。更不可思议的是，奥巴马当选总统前4年才全部还清学生贷款。

*美国的人均医疗支出是中国的22.4倍，看上去中国医疗投入很少，但实际上，美国医疗在国际上是出了名的价格高、代价大，成效并不好。

美国由于医疗保险利益集团的恶性发展，民众医疗负担极重，需要购买价格不低的医疗保险，否则将会面对足以导致破产的极高医疗费用。美国人均寿命78岁，不比中国人均寿命76岁高多少，在发达国家中也是属于较差的。",噪音
（财经·动态）中国保监会开展专项行动治理人身保险乱象,监管
#最新事业招考#江苏2017江苏连云港市医疗保险管理处招聘工作人员2人公告2017常熟市便民服务中心招聘话务（坐席）人员2人启事 ​,噪音
#最鲜保险资讯#  保费征费 | 2018年1月1日起，你的香港保单需额外交钱了  看全文：http://t.cn/RHl2Fwz ​,噪音
#中国新闻#【男子银行存了1500万，取得时候只剩下15块钱，让他醉了】男子银行存了1500万，取得时候只剩下15块钱，最后让他醉了。人们很多人拿到工资后把钱存入银行，因为在他们眼里，只要存到银行，钱就会得到保证。而且在家里钱是不安全的，所以银行无疑是最好的选择。但这个人，在存钱的时候居然发生了这种事。原来这个人在银行里存了1500万，但后来他来银行取钱的时候才发现，只剩下15的钱了!这让男子大惊失色，于是连忙找工作人员询问。该男子立即与银行职员取得联系。工作人员调查后，他告诉他这笔钱是由一家保险公司支付的，这个人当场就傻眼了。因为他从来都没有和保险公司合作过。警方调查后发现，保险账户是该男子的帐户，因为粗心的工作人员，把男子的卡和保险公司的帐号搞错了， 竟然用的是同一银行的保险储蓄卡，这才闹出了乌龙，有人说这种情况就该投诉银行，大家对此怎么看呢?#中国财经新闻#,消费服务
#政策问答#【失业保险费率】问：失业保险费率是如何确定的？答：用人单位按照本单位上月工资总额的2%缴纳失业保险费，用人单位职工按照本人工资的1%缴纳失业保险费。用人单位招用的农民合同制工人本人不缴纳失业保险费。 ​,噪音
#长春医保#【吉林省医保局更新省直经办业务服务指南涉及生育补贴奖励、急诊备案等业务】1月3日，记者从省医保局获悉，为进一步方便参保单位及参保人员解读政策和业务办理，充分享受经办调整带来的各种便利，近期，省医保局对部分业务经办服务指南进行更新完善。了解有关条件、申报材料可到省医保局网站 ​,噪音
#云南新闻#【云南省稳步推进“助盲脱贫”行动】日前，易门县善境堂富明按摩院正式开通医保，成为全省第一家开通医疗保险报销系统的盲人按摩店，也是我省“助盲脱贫”行动的又一突破。 ​,噪音
"#元旦后上班第一天#新的一年，我依然在保险公司工作！不为别的, 只为对生命的尊重，对家人爱与责任的体现。 ​",噪音
#烟台身边事# 【暖心?️ 平安2018年扶贫第一站启动[心]️ 免费送万名贫困人员回家过年[羞嗒嗒]】2018年的第一天，中国平安2018年扶贫第一站——“一路平安·让爱回家”公益活动正式启动。为响应国家精准扶贫的号召，中国平安将向中国社会救助基金会捐赠400万元，在春节前夕包下200辆巴士，在全国范围内开通70多条线路免费送10000名贫困外出务工人员返乡团圆。平安养老险还将为所有返乡人员提供全程意外保险保障，保障责任包括意外伤害、意外医疗及意外住院津贴，总保额高达12亿元，保障返乡人员乘坐爱心车辆期间所有的意外风险，以全方位的意外保障方案，为活动温暖护航。,其他相关报道
#炫酷小阿硕#hhh1102#大连大雨#【水淹如何理赔，分享理赔三种情况】1.有车损险，车子停放状态被淹。保险全额赔付维修款。2.有车损险，但是车子行驶过水过程中熄火被淹。如果有涉水险，保险负责赔付。如果没有涉水险，只赔付除发动机以外部分。3.涉水熄火再次启动，该部分什么保险都不管。熄火后千万不? ​,噪音
"#徐州身边事#【徐州丰县给种蒜“上保险”，系江苏省首例！】（W9878）近几年大蒜价格波动幅度较大，频频出现菜贱伤农的情况。种大蒜能否有一份保险？近日，《丰县2018年大蒜目标价格保险保费补贴试点工作实施方案》在丰县李药铺村开展试点工作。
由政府出资补贴、保险公司承保，给大蒜上保险，丰县蒜农 ​",行业
#新闻动态#【中国保监会有关部门负责人就开展人身保险治理销售乱象打击非法经营专项行动答记者问】近日，中国保监会印发《中国保监会关于组织开展人身保险治理销售乱象打击非法经营专项行动的通知》，在人身保险行业组织开展“治乱打非”专项行动。中国保监会有关部门负责人就相关问题答记者问。 ​,监管
#小司说法#【无证驾驶致人死亡 保险公司不免赔偿责任】无证驾驶致人死亡，保险公司是否应当在交强险范围内承担赔偿责任？近日，江西省安福县人民法院依法审理了一起无证驾驶致人死亡的机动车交通事故纠纷，判决被告某保险公司应向原告赔偿王某死亡赔偿金计5万元。[思考][围观]详情请见长微博↓↓↓ ​,噪音
#小司播报# 保险公司倒闭了怎么办？ http://t.cn/RHH0KvO ​,噪音
#小鲁提醒# 【发生车祸调解时要注意这一点 否则保险公司会拒赔！】肇事一方车主李先生在车祸发生后，与对方达成调解协议先行赔偿了被害人秦某的损失，后其在向保险公司理赔车辆维修费时，竟遭到了保险公司的拒赔，双方引发纠纷，车主李先生一气之下将保险公司告上法庭。近日，苏州工业园区法院审结了这 ​,噪音
#小编一对一#【我户口在外地，现在在大连生活，我的孩子现在三个多月，户口和我在一起，她是否可以在大连办理医疗保险？】小编为您解答，请看大屏（Pèi）幕（Tú）！如果您有弄不明白的问题，请@新闻大连，小编会尽力为您找到答案，但是小编也不是万能的，如果没帮上您或出现一些小问题，还请您多多理解 ​,噪音
